DV0,DV1,DV2,DV3,DV4,DV5,DV6,DV7,DV8,DV9,DV10,DV11,DV12,DV13,DV14,DV15,DV16,DV17,DV18,DV19,DV20,DV21,DV22,DV23,DV24,DV25,DV26,DV27,DV28,DV29,DV30,DV31,DV32,DV33,DV34,DV35,DV36,DV37,DV38,DV39,FF_VI,Mass,FF_CP,HV_CP,AI,tip_chord,af_tc1,af_tc2,af1_cm1,af1_cm2,af1_cm3,af1_cm4,af1_cm5,af1_cm6,af2_cm1,af2_cm2,af2_cm3,af2_cm4,af2_cm5,af2_cm6,Mode0,Mode1,Mode2,Mode3,Mode4,Mode5,xi_22(c),xi_40(c),xi_60(c),xi_80(c),xi_100(c)
0.812653416,0.091298786,0.958342262,0.24723862,0.56636023,0.678109139,0.386194361,0.945421538,0.469125897,0.947293801,0.950275601,0.866581723,0.340585123,0.956696521,0.611139346,0.955478831,0.479178742,0.550135103,0.506614946,0.303587608,0.20581703,0.965713484,0.57601514,0.352528755,0.221893799,0.216501544,0.97644337,0.984766785,0.317725063,0.682706168,0.333447066,0.414469888,0.553681663,0.382496817,0.205336101,0.468438704,0.72679947,0.597286197,0.334035479,0.011373006,0.015257796,3.5711,0.00026957,0.00032983,0.026642501,0.091675673,0.122684955,0.117557573,-0.055133462,-0.04888778,-0.049848673,-0.052076318,-0.054091763,-0.056683842,-0.049118237,-0.042055874,-0.043091741,-0.042811093,-0.045125421,-0.045825968,0.7139,1.1174,2.6243,3.5968,4.3509,4.7915,0.24752,0.24372,0.24346,0.24798,0.24846
0.011507636,0.189605548,0.329709951,0.572465754,0.401546664,0.077103264,0.798393929,0.366495689,0.381696607,0.091570479,0.611889308,0.729490938,0.044126224,0.334952033,0.793913956,0.508440879,0.281859443,0.095851894,0.884866653,0.060269263,0.598935494,0.431840073,0.731956164,0.080566489,0.992867931,0.807202601,0.496998331,0.991638527,0.043753182,0.959674515,0.497850224,0.223232605,0.160138198,0.231078267,0.313930088,0.442070792,0.631434018,0.88139271,0.521416454,0.527674412,0.015002143,2.9693,0.00027995,0.00032654,0.022565955,0.101875282,0.125567358,0.084477399,-0.082650536,-0.093271053,-0.094723065,-0.097995353,-0.106974374,-0.116841973,-0.01391921,-0.015039937,-0.014568966,-0.011163595,-0.011751961,-0.015699617,0.7429,1.1168,2.6829,3.3076,4.5103,5.1301,0.25304,0.25302,0.2441,0.24846,0.24924
0.851211076,0.33552262,0.037561687,0.297400028,0.417850554,0.197918382,0.218608482,0.999781181,0.384505148,0.106137292,0.777820104,0.328313766,0.011046097,0.053111553,0.49075618,0.193731752,0.397337846,0.542842866,0.789118283,0.537628026,0.454314806,0.820143605,0.700355286,0.237009565,0.978791953,0.619224201,0.772840742,0.889697941,0.755986108,0.047049974,0.981103783,0.004383702,0.31032058,0.413714121,0.41341447,0.775655927,0.790907268,0.342141193,0.304489153,0.988034254,0.014936057,3.327,0.00028697,0.00035246,0.026684407,0.115545708,0.13938596,0.117074535,-0.101400725,-0.096732075,-0.099938624,-0.107323617,-0.114984854,-0.120106043,0.000729793,-0.006098701,-0.005980089,-0.003207987,-0.004998324,-0.011470619,0.733,1.1171,2.8056,3.6378,4.664,5.1048,0.2516,0.25142,0.25452,0.24332,0.2439
0.824756901,0.013241731,0.98993334,0.462384241,0.561139402,0.848502531,0.14103602,0.786668445,0.522727903,0.69207859,0.890325387,0.538745153,0.251666127,0.113088506,0.384964718,0.424524726,0.851950774,0.095863249,0.389126005,0.111137904,0.558296342,0.62351028,0.891234958,0.97095087,0.826650044,0.826262668,0.527843672,0.471801226,0.068853554,0.071324331,0.208490031,0.091782977,0.049247942,0.832683632,0.545534595,0.172293858,0.024884105,0.974915294,0.671825299,0.218544434,0.014503825,2.8693,0.00027835,0.00033166,0.021852182,0.092689377,0.117255188,0.128303004,-0.063879401,-0.062103547,-0.063437394,-0.064370896,-0.066536056,-0.071056915,-0.03481103,-0.036552799,-0.037061239,-0.036069874,-0.039080249,-0.043518656,0.6846,1.1091,2.7037,3.3328,4.1713,4.8296,0.24572,0.24586,0.2531,0.24826,0.2485
0.487635234,0.061213329,0.122157812,0.109683199,0.384487013,0.390209992,0.797738728,0.420866563,0.016233168,0.07241394,0.260220045,0.425038497,0.967560781,0.637269007,0.623453225,0.840109406,0.879767244,0.796890761,0.943357826,0.378788419,0.36249488,0.926447655,0.269172759,0.888373202,0.313354992,0.297989027,0.502671315,0.934254447,0.146842896,0.970284285,0.18442509,0.064160752,0.061475068,0.854399894,0.651772997,0.906319836,0.529918187,0.236969689,0.280775035,0.930531062,0.014178999,4.2965,0.00042033,0.00038048,0.033113176,0.114579301,0.215853526,0.101420063,-0.047657931,-0.052023226,-0.048108626,-0.042092843,-0.032233238,-0.028599914,-0.044493679,-0.042971258,-0.044478556,-0.047710594,-0.053352645,-0.058640904,0.7112,1.1128,2.5836,3.2515,4.1849,4.6403,0.24304,0.2397,0.23972,0.2417,0.24368
0.096834796,0.436178116,0.159814447,0.59167747,0.772620059,0.287796052,0.430561745,0.755497602,0.517146215,0.08484429,0.29886092,0.803658467,0.411168244,0.038115207,0.544707416,0.95435282,0.474605108,0.515563333,0.922961626,0.955043449,0.13618616,0.43639483,0.613083487,0.981449054,0.926970401,0.74415413,0.886933193,0.196160545,0.376934677,0.339237741,0.433903326,0.48054021,0.447007569,0.197142063,0.544670635,0.781990579,0.602672094,0.11138916,0.587313424,0.848633361,0.013515106,3.1291,0.00039816,0.00035879,0.02274457,0.108382808,0.119056321,0.108164822,-0.057146405,-0.054382761,-0.055492048,-0.057815821,-0.060118967,-0.062984391,-0.039271555,-0.048279571,-0.048464924,-0.045369102,-0.0481423,-0.056389436,0.7606,1.1245,2.8014,3.7279,4.3032,4.7859,0.24942,0.24946,0.25406,0.24906,0.24944
0.408774275,0.065613747,0.897462577,0.513847043,0.282054596,0.356228088,0.143599957,0.262967986,0.265131307,0.123353,0.657792362,0.957242636,0.950982293,0.708172071,0.366046587,0.720675499,0.883789961,0.908100426,0.230260544,0.00477506,0.388814219,0.78762113,0.867769829,0.571168784,0.638198056,0.997406043,0.713518285,0.8430179,0.102384132,0.787615264,0.022861555,0.110226744,0.653481052,0.020247096,0.720224734,0.948220713,0.615137311,0.642888949,0.294727774,0.190032964,0.013368555,3.4158,0.00031931,0.00036297,0.02546845,0.096658915,0.13652635,0.133550376,-0.094540914,-0.109302506,-0.110394331,-0.111070311,-0.116411084,-0.12761147,-0.019006163,-0.008292614,-0.006840702,-0.006122432,-0.01115289,-0.014121225,0.6966,1.1207,2.5625,3.1289,4.2365,4.6694,0.2461,0.2453,0.24614,0.24782,0.24812
0.626705426,0.122911977,0.83918439,0.93568031,0.604315569,0.626799226,0.609702029,0.646153122,0.33146512,0.298872995,0.77445123,0.310010143,0.917124495,0.212434912,0.511721592,0.923131324,0.205023217,0.531024098,0.111069333,0.656782781,0.382508585,0.098505111,0.992598861,0.647500146,0.846796773,0.441987132,0.588884514,0.047370999,0.145843799,0.765387431,0.074320843,0.117763067,0.566050837,0.969316531,0.837547918,0.626495905,0.7865764,0.937680494,0.999823119,0.100532418,0.013124569,2.8636,0.00028194,0.00034024,0.023682299,0.086226312,0.137476234,0.118487651,-0.118228145,-0.126245949,-0.128568853,-0.13336571,-0.14330985,-0.152693164,-0.015827479,-0.017984542,-0.017819892,-0.01757728,-0.020539239,-0.023968911,0.6465,1.1077,2.7803,3.2212,4.5923,5.1504,0.25536,0.25514,0.2457,0.2458,0.24702
0.330883044,0.986571247,0.518505542,0.281600239,0.49269821,0.056200507,0.286824163,0.50950727,0.568260413,0.150498089,0.62922066,0.952850348,0.208621472,0.331730593,0.715252021,0.257860582,0.283371274,0.548028938,0.07790359,0.37914979,0.83123611,0.982526237,0.984167376,0.276405597,0.649334122,0.758488472,0.040335647,0.989427287,0.367641488,0.474083793,0.402881452,0.798194056,0.671561037,0.771027325,0.77378199,0.630963306,0.727751201,0.659199134,0.125945655,0.223568069,0.01289098,3.0707,0.00027813,0.00034493,0.023904881,0.099745588,0.109500788,0.09783893,-0.050880166,-0.056377721,-0.057561746,-0.059639415,-0.064677252,-0.070972938,-0.016032364,-0.013375835,-0.012442678,-0.00787245,-0.009568136,-0.013132639,0.667,1.1121,2.699,3.712,4.3249,4.8978,0.25288,0.253,0.2486,0.25162,0.25154
0.598004433,0.346423036,0.035554199,0.033504083,0.298516967,0.678733161,0.494807755,0.446369051,0.436547689,0.50765165,0.707626577,0.739801944,0.539450346,0.521752119,0.626962464,0.495084129,0.356442581,0.131087286,0.537682551,0.617162732,0.85055392,0.166314998,0.83349033,0.082217262,0.854530227,0.768762009,0.400586636,0.7447135,0.904598059,0.34530854,0.053416562,0.690570244,0.61961526,0.565869201,0.731972852,0.980366235,0.359250336,0.652110212,0.475648724,0.523064996,0.012852722,2.7094,0.00027554,0.00033193,0.022806398,0.102365896,0.117683974,0.106521586,-0.032811884,-0.035839259,-0.035807437,-0.034264179,-0.03721137,-0.04277429,-0.045713564,-0.043484256,-0.044073863,-0.045019595,-0.047162676,-0.051201179,0.6954,1.106,2.8488,3.5416,4.4888,5.1909,0.26126,0.26118,0.25448,0.24898,0.24934
0.598004433,0.346423036,0.035554199,0.303518046,0.829726374,0.267773554,0.858540461,0.135202815,0.474342808,0.115966281,0.522574764,0.887679842,0.790325451,0.345049579,0.513374642,0.495084129,0.356442581,0.131087286,0.537682551,0.617162732,0.85055392,0.166314998,0.83349033,0.082217262,0.854530227,0.768762009,0.400586636,0.7447135,0.904598059,0.34530854,0.053416562,0.690570244,0.61961526,0.565869201,0.731972852,0.980366235,0.359250336,0.652110212,0.475648724,0.523064996,0.012487416,2.7562,0.00030052,0.00032815,0.023624593,0.102365896,0.11915543,0.114129883,-0.007135915,-0.010730244,-0.010294673,-0.009450655,-0.012544114,-0.016433766,-0.027706579,-0.026783523,-0.026265554,-0.024825106,-0.02834986,-0.032357354,0.6874,1.1045,2.8579,3.4368,4.5165,5.2139,0.26126,0.26124,0.25448,0.2488,0.24904
0.132706952,0.354358364,0.651751697,0.604893299,0.898287648,0.964491783,0.245093757,0.99162412,0.131324274,0.067399377,0.414399417,0.527867444,0.406052609,0.888415076,0.361134264,0.793890455,0.998589269,0.410021653,0.514642796,0.650184759,0.173038253,0.829838206,0.18758223,0.440987096,0.934427419,0.240990657,0.254540244,0.814487176,0.854050554,0.15993759,0.305191574,0.217587407,0.627129098,0.147010387,0.517578555,0.925302664,0.153972795,0.522101792,0.564287357,0.055104847,0.012262477,3.384,0.00032118,0.00035317,0.025802323,0.089995304,0.188171062,0.132673728,-0.050301717,-0.031737021,-0.032075229,-0.033891396,-0.033685148,-0.028751108,-0.05042787,-0.044922393,-0.045638018,-0.047764634,-0.051450699,-0.055630452,0.7219,1.1145,2.7057,3.4045,4.5605,4.7424,0.24816,0.24764,0.25076,0.24574,0.2466
0.271354247,0.347201016,0.295961383,0.063658719,0.519338205,0.493821818,0.670545036,0.139230921,0.530422022,0.006867422,0.29076301,0.723475349,0.838849193,0.525940102,0.681826574,0.052148368,0.249377975,0.078235588,0.307273158,0.199505113,0.620283806,0.419135241,0.450450868,0.793666042,0.349858604,0.927620273,0.7741752,0.96305882,0.936648334,0.552187884,0.743631989,0.53453139,0.092724814,0.315067023,0.687323153,0.874274169,0.417995019,0.318197172,0.097006714,0.655627831,0.011848097,2.9241,0.00038146,0.00036046,0.022394897,0.110826991,0.109665697,0.095240981,-0.017026945,-0.022858741,-0.022850264,-0.021715363,-0.025025741,-0.030770853,-0.021190237,-0.018784816,-0.0186945,-0.018179489,-0.024625812,-0.030922966,0.6769,1.1073,2.6569,3.5131,4.1259,4.6834,0.245,0.25358,0.25368,0.24874,0.24904
0.030649185,0.968779085,0.247963339,0.513567972,0.87496173,0.975386474,0.461381573,0.765269138,0.606117602,0.398411974,0.498539741,0.588957029,0.691464795,0.265766473,0.472901744,0.412212992,0.62274446,0.319051031,0.162673495,0.351369907,0.799018725,0.334106787,0.756133396,0.322923418,0.921061234,0.564679663,0.537100156,0.969561228,0.975672369,0.286886911,0.652141383,0.404387438,0.361235079,0.768575141,0.538589511,0.106154718,0.989630689,0.433519009,0.619369394,0.595102924,0.01179946,2.6805,0.00029743,0.00035951,0.022398332,0.102177488,0.113854366,0.117602886,-0.013567216,-0.005020868,-0.004199852,-0.001813947,-0.000816094,-0.002720092,-0.058154872,-0.064992606,-0.065844474,-0.067032018,-0.072401046,-0.079766208,0.6528,1.1063,2.8949,3.3218,4.4404,5.3253,0.25408,0.2541,0.25298,0.2512,0.251
0.29004954,0.472885202,0.805212603,0.072718374,0.306063386,0.431410496,0.974929116,0.647749228,0.636336643,0.267727049,0.685511281,0.728658625,0.124767405,0.599177378,0.429960995,0.634768799,0.136155057,0.127223047,0.165376151,0.331420704,0.459284667,0.085722635,0.962000729,0.035195844,0.082986472,0.916019032,0.091203895,0.193594313,0.201643522,0.223094232,0.300165432,0.966357998,0.683786089,0.390343322,0.98360497,0.568111524,0.735195216,0.864485347,0.826663939,0.877920195,0.011771575,2.3636,0.00028964,0.00034136,0.019180512,0.105888804,0.101085348,0.122766564,-0.040019515,-0.0371332,-0.038543609,-0.041620866,-0.046759916,-0.050935449,-0.039440826,-0.036960952,-0.037511356,-0.03712582,-0.036914454,-0.039717764,0.6525,1.1045,2.7926,3.4336,4.3019,5.1256,0.2594,0.25428,0.25458,0.25842,0.25788
0.71736636,0.596356663,0.22425609,0.355565915,0.407100418,0.812441606,0.777707754,0.112635162,0.220315061,0.188653515,0.65493834,0.035372256,0.852488262,0.08378578,0.422347015,0.017658955,0.384290988,0.422318075,0.570845984,0.895755089,0.015954571,0.5413996,0.084074524,0.884409063,0.908470773,0.391529757,0.052341051,0.756366151,0.335545381,0.251579747,0.457226257,0.33772678,0.693977419,0.535984418,0.965766781,0.702355595,0.630461496,0.956525281,0.071167654,0.283671879,0.010740269,3.7034,0.00030054,0.00034785,0.027843344,0.102021303,0.144581964,0.121957067,-0.056367903,-0.065264263,-0.065643467,-0.064389348,-0.06704706,-0.075331636,-0.009149033,-0.017316858,-0.016796668,-0.016000466,-0.021842287,-0.029439428,0.7269,1.1159,2.6321,3.2296,4.5331,4.7202,0.24634,0.24578,0.24836,0.25038,0.25078
0.03749967,0.909010478,0.896665185,0.412146303,0.797372797,0.755688933,0.783107313,0.715131531,0.587038876,0.468968743,0.790846414,0.324175305,0.338186818,0.050176631,0.263213235,0.310806222,0.637093581,0.489955568,0.705670899,0.234181823,0.927527497,0.169461528,0.767076839,0.204684094,0.81811715,0.766179029,0.15814385,0.055978888,0.222000246,0.764918138,0.050095025,0.097807748,0.84646475,0.220964872,0.137563143,0.49882353,0.174372409,0.789710714,0.227095577,0.656817497,0.010711332,2.9481,0.00028674,0.0003293,0.02404159,0.108954537,0.112078214,0.139953922,-0.026159553,-0.019500117,-0.019233453,-0.019268366,-0.01923925,-0.02074098,-0.024122954,-0.032678223,-0.032220872,-0.031219031,-0.035655932,-0.042792578,0.7179,1.118,2.898,3.5239,4.1751,5.2551,0.25682,0.25674,0.24974,0.24586,0.24544
0.646930801,0.14833094,0.803936841,0.048482308,0.525392719,0.748947898,0.138861511,0.215326709,0.515556095,0.154004906,0.234642488,0.407999576,0.103383999,0.202633691,0.01610162,0.112014939,0.295194744,0.692657069,0.764702907,0.908012694,0.213743635,0.808845946,0.529241945,0.504610732,0.438931075,0.940981506,0.02605123,0.374658477,0.286438638,0.115213076,0.907794568,0.111467587,0.109885553,0.089879837,0.575848864,0.973786638,0.172655535,0.404888297,0.978210954,0.093467999,0.072888551,3.3317,0.0004696,0.00041696,0.027501227,0.086290528,0.111304503,0.207238814,-0.012018166,-0.014576602,-0.014251115,-0.010491164,-0.010942532,-0.015172539,-0.059678206,-0.069587705,-0.065348405,-0.058529804,-0.048333993,-0.045745942,0.7097,1.1154,2.8153,3.3573,4.7256,5.149,0.25042,0.25476,0.2554,0.24272,0.24152
0.463380298,0.918851971,0.177264562,0.837874779,0.389197918,0.644493859,0.793922026,0.446840828,0.207896555,0.281162997,0.290079363,0.922243489,0.303717837,0.202691438,0.059337901,0.875968564,0.908699071,0.716879958,0.775103971,0.515315493,0.357022806,0.46471946,0.729935938,0.615213185,0.691658749,0.014747883,0.403337887,0.079318015,0.911256753,0.596817431,0.469886572,0.178580763,0.79696514,0.776232852,0.201612071,0.887038102,0.324373268,0.75033823,0.787768143,0.60102886,0.070929177,3.6537,0.00056557,0.00038556,0.034500877,0.100193079,0.151464365,0.18530668,-0.112843576,-0.125203036,-0.127361522,-0.130608006,-0.138016303,-0.147504016,-0.069555906,-0.078142482,-0.077343362,-0.072324135,-0.069326268,-0.074133317,0.6446,1.1014,2.5898,3.16,4.5438,5.3214,0.25014,0.24928,0.2496,0.23978,0.2397
0.822754333,0.904944405,0.563905198,0.270458232,0.142671075,0.333630956,0.582359638,0.603998453,0.257359595,0.442374644,0.663287152,0.480032984,0.855950054,0.767299677,0.593277597,0.352964537,0.284338607,0.915031206,0.761451938,0.41571625,0.542205625,0.323622187,0.77458104,0.395902627,0.724998836,0.21175576,0.532292889,0.584487802,0.82599235,0.779198981,0.151302577,0.545159269,0.827629179,0.445174779,0.431803752,0.591733467,0.3409,0.040389218,0.950540073,0.713408564,0.056965217,3.1626,0.00033151,0.00038256,0.024367219,0.100721941,0.139401766,0.109799438,-0.100620938,-0.112727318,-0.113571177,-0.115084558,-0.121319636,-0.130029726,-0.049411706,-0.045477494,-0.046201124,-0.048297984,-0.0508366,-0.054061957,0.7354,1.123,2.7885,3.1007,4.5157,5.1163,0.25306,0.25288,0.2458,0.2488,0.2495
0.335700487,0.376479056,0.455588425,0.941949224,0.687270944,0.627847503,0.063204942,0.735501798,0.082211201,0.662590174,0.721473704,0.393271654,0.629590951,0.41251762,0.113955426,0.476801038,0.58930313,0.871074082,0.455958847,0.881683569,0.109959744,0.903097688,0.884376703,0.08543409,0.670811818,0.673281758,0.784243366,0.465127868,0.89840913,0.451387679,0.250891869,0.262449969,0.113802586,0.83110951,0.206823416,0.948473726,0.089162723,0.198648676,0.782075018,0.263963434,0.056828332,3.7023,0.00037321,0.00039944,0.034459659,0.092475637,0.188525582,0.172791025,-0.135434216,-0.142897151,-0.144455751,-0.146185334,-0.150741798,-0.154058904,-0.07064725,-0.075402668,-0.075780491,-0.077164664,-0.080785114,-0.084529594,0.6456,1.1026,2.901,2.9981,4.845,5.2334,0.25524,0.25556,0.25636,0.24018,0.2403
0.897931745,0.836263416,0.743125539,0.61330467,0.39783396,0.042567706,0.499799771,0.446927261,0.156895764,0.084232459,0.597894275,0.574541709,0.219221278,0.399144128,0.685126651,0.870711728,0.007816637,0.389912478,0.292244943,0.674317964,0.918593011,0.817759847,0.013725696,0.285889907,0.982794956,0.039061527,0.500975973,0.107595939,0.506962483,0.006330808,0.969225582,0.226794519,0.007131783,0.257534001,0.769623856,0.324985465,0.049585582,0.528379045,0.906078688,0.370685111,0.053414131,2.7901,0.00032258,0.00034628,0.019170894,0.093525016,0.158390025,0.096959219,-0.10703884,-0.119846188,-0.119903949,-0.121825702,-0.128547036,-0.133212466,-0.01628822,-0.017413724,-0.017440565,-0.016071414,-0.017280258,-0.0206667,0.7397,1.1202,2.6773,3.342,4.6784,4.8706,0.2494,0.24912,0.2535,0.25066,0.2509
0.971604784,0.375416679,0.450867027,0.520629909,0.127715107,0.754993052,0.987582026,0.613452963,0.129374072,0.225590692,0.188552733,0.238215901,0.792738866,0.886437884,0.004642562,0.452973071,0.887190967,0.652362183,0.66099616,0.999787906,0.971113189,0.010345289,0.989602476,0.001563831,0.3128674,0.490932346,0.41164525,0.712221861,0.199379106,0.345582393,0.538613787,0.129349634,0.810706516,0.698744,0.963710014,0.091080372,0.190103376,0.576835956,0.190799586,0.556745266,0.051914835,3.4528,0.00063813,0.00056711,0.02745726,0.10707277,0.167154313,0.250354021,-0.1150015,-0.125509658,-0.12664255,-0.128887337,-0.13621952,-0.143626008,-0.089942293,-0.091682532,-0.086655192,-0.082049767,-0.069322432,-0.065828035,0.7422,1.1181,2.7042,3.2262,4.8628,5.1746,0.2695,0.24778,0.24778,0.25486,0.25414
0.03749967,0.383657904,0.601682715,0.566812738,0.040964832,0.755688933,0.776073262,0.715131531,0.587038876,0.45264173,0.790846414,0.340124237,0.338186818,0.050176631,0.305825447,0.901597421,0.641266828,0.678765516,0.876873501,0.234181823,0.927527497,0.138465676,0.767566741,0.207894227,0.81811715,0.766179029,0.157322194,0.059843254,0.418585512,0.71075043,0.080484735,0.097807748,0.38901121,0.219164733,0.704431416,0.976415223,0.174372409,0.848144763,0.226624713,0.650322622,0.051578277,2.9194,0.00035059,0.00036596,0.022740448,0.108806526,0.104907139,0.133921567,-0.137832378,-0.155282592,-0.159040802,-0.163678962,-0.177901394,-0.201089857,-0.023345321,-0.031634764,-0.03129808,-0.030341977,-0.034720184,-0.041644422,0.737,1.1223,2.9166,3.6671,4.0436,5.1463,0.2571,0.2569,0.25162,0.24572,0.24498
0.25782637,0.263907942,0.393827113,0.203600799,0.289862064,0.316682786,0.382411111,0.229733847,0.485896859,0.112954471,0.324548228,0.911630622,0.564723827,0.82721083,0.140147584,0.246817868,0.766722117,0.910834104,0.457884777,0.113602504,0.742443111,0.548843234,0.448474066,0.320807701,0.251128071,0.102148574,0.711502918,0.603058773,0.791191656,0.239086955,0.898115523,0.084639782,0.98320458,0.310983559,0.282096408,0.214549586,0.301491236,0.233800037,0.226253191,0.112243484,0.050902623,3.2309,0.00042847,0.00036983,0.025747364,0.095594117,0.112038146,0.168618439,-0.055772535,-0.067606025,-0.06847089,-0.068832704,-0.073567789,-0.082519737,-0.065132281,-0.059837114,-0.059878684,-0.062018148,-0.071578836,-0.077955715,0.7101,1.1188,2.9074,3.2023,4.4814,5.2023,0.24808,0.25164,0.25146,0.24856,0.24824
0.281851825,0.181720875,0.76501512,0.838936346,0.254321031,0.852701558,0.12811983,0.69492634,0.410173595,0.298906294,0.825935199,0.7911641,0.591976611,0.218729767,0.262258059,0.479044641,0.455211038,0.479578184,0.627033211,0.64882842,0.652114747,0.764536563,0.796162257,0.61874875,0.342882413,0.989524606,0.195464023,0.651235618,0.583854723,0.396556116,0.665362326,0.092523404,0.658529507,0.446692801,0.459106831,0.287142799,0.212554293,0.078846459,0.823553915,0.555700264,0.049827733,3.2589,0.0003217,0.00039511,0.026117647,0.098726084,0.125303808,0.143970688,-0.139411082,-0.152521684,-0.15583424,-0.158611808,-0.168347599,-0.182361268,-0.007963292,-0.008091613,-0.007551482,-0.005953177,-0.006652532,-0.00992924,0.7093,1.1152,2.809,3.2513,4.7396,5.1387,0.2505,0.25304,0.25338,0.24832,0.24838
0.336205193,0.356538403,0.76387122,0.782078201,0.732651825,0.086503023,0.27986721,0.2206471,0.525118732,0.734320114,0.724019975,0.800093004,0.94976939,0.894129995,0.039641715,0.612117636,0.715589084,0.429714843,0.409631621,0.713423265,0.276189887,0.834638904,0.738858782,0.086866244,0.834712114,0.764937227,0.760842814,0.246809118,0.365707869,0.420105949,0.024098401,0.404381083,0.173475142,0.093180121,0.552898411,0.149081917,0.738693227,0.484806927,0.012609746,0.429649332,0.0475857,2.7729,0.00040883,0.00039261,0.019709488,0.106525107,0.114256003,0.214189168,-0.068735416,-0.078348488,-0.079606297,-0.081229116,-0.088150021,-0.095359929,-0.080090564,-0.076049652,-0.076716801,-0.077270176,-0.07632684,-0.074606956,0.7729,1.1244,2.6815,3.646,4.4018,4.8471,0.25424,0.25422,0.25306,0.2543,0.25394
0.332935473,0.65999278,0.416574791,0.339382338,0.060986448,0.054148988,0.510822553,0.61789372,0.050599126,0.321947853,0.633574638,0.665441604,0.442021584,0.189255021,0.800879235,0.271721233,0.81981669,0.97307009,0.443869428,0.532129417,0.720713292,0.846537906,0.948260963,0.023086176,0.755377678,0.789784898,0.893945837,0.191367359,0.727853985,0.543009579,0.167098267,0.918902628,0.270754915,0.469390316,0.009953838,0.780609253,0.562947572,0.414087824,0.519679804,0.417344568,0.044318051,3.3027,0.0003265,0.00036518,0.025978877,0.099293341,0.187708698,0.084863679,-0.119827036,-0.136861039,-0.13384091,-0.132608501,-0.131694285,-0.1288912,-0.030546011,-0.031881145,-0.032318417,-0.032272614,-0.035603083,-0.040820554,0.7322,1.1202,2.8107,3.1835,4.8946,5.1463,0.25614,0.25632,0.2571,0.24768,0.2489
0.316994619,0.753432185,0.098994596,0.046929898,0.098736519,0.790997522,0.38973835,0.24555378,0.103964997,0.185301507,0.47793756,0.013124188,0.842059631,0.716458257,0.110668293,0.598801927,0.324563778,0.152918043,0.930929047,0.172434098,0.077506848,0.364539281,0.831487663,0.016418773,0.676909204,0.092731323,0.406452264,0.338087572,0.251105156,0.31012018,0.082282343,0.151551531,0.611965675,0.891796679,0.732322491,0.980735265,0.511957984,0.22499744,0.47567328,0.213292952,0.043831585,3.4861,0.00038752,0.00041004,0.033025929,0.094937468,0.164093318,0.174225593,-0.067359748,-0.079260313,-0.077533068,-0.073176836,-0.07374385,-0.079500668,-0.068736367,-0.073554888,-0.072466485,-0.071864313,-0.072525247,-0.070173405,0.6526,1.0979,2.7647,2.9603,4.5869,5.3606,0.25376,0.25376,0.24688,0.24104,0.24092
0.336205193,0.249491524,0.76387122,0.403271782,0.766917978,0.48750716,0.94889361,0.617185293,0.51953743,0.808267233,0.719958586,0.561288407,0.978665174,0.669516079,0.051831012,0.624866049,0.180688357,0.292530117,0.184099714,0.745109121,0.06117626,0.834638904,0.752303572,0.073948454,0.569455849,0.763585294,0.904676649,0.246809118,0.37869536,0.243882311,0.495122091,0.402295831,0.689135605,0.058457824,0.551792115,0.743511364,0.197369047,0.147900445,0.852211518,0.425574174,0.043788275,2.9185,0.00037891,0.00037325,0.0260146,0.095411557,0.117951763,0.200373353,-0.032299349,-0.028036834,-0.028137168,-0.029033106,-0.030385309,-0.03229105,-0.084232353,-0.086448678,-0.086761988,-0.087921215,-0.088974564,-0.088796044,0.6223,1.0991,2.7019,2.9724,4.6556,5.1933,0.25386,0.25384,0.25494,0.24898,0.24784
0.731625952,0.295305145,0.419816609,0.578500872,0.433845197,0.144404399,0.914319232,0.736183694,0.264512008,0.392169165,0.701122343,0.24203411,0.460086204,0.485509275,0.413156987,0.103750001,0.496243879,0.618501643,0.815979024,0.709399288,0.943274541,0.274615212,0.079324375,0.322025806,0.801826366,0.998109199,0.651083218,0.125793754,0.115145255,0.102348989,0.393641328,0.435236345,0.372745479,0.045501919,0.657390274,0.882157337,0.038574017,0.297105463,0.327799585,0.132128405,0.043388963,3.3604,0.00029234,0.0003623,0.024316383,0.094790173,0.14421105,0.126592769,-0.094108639,-0.098278234,-0.100536237,-0.105485514,-0.113269314,-0.120315773,-0.048579557,-0.050150409,-0.050777988,-0.052132667,-0.055012026,-0.058901402,0.7916,1.1274,2.6989,3.3579,4.6683,5.0262,0.25114,0.25094,0.2568,0.24864,0.24912
0.315010474,0.932627842,0.616165675,0.797726077,0.746747804,0.903468636,0.735200787,0.767898284,0.023806098,0.071574867,0.475598732,0.203496592,0.86191844,0.99467678,0.075670536,0.884319257,0.284342347,0.625080659,0.74109771,0.409776809,0.550019833,0.324395122,0.547157196,0.87729042,0.039471917,0.191849539,0.018587787,0.930915013,0.048247314,0.078134749,0.719671305,0.555831587,0.587835542,0.263083864,0.426348922,0.037844549,0.490213371,0.052146971,0.952515945,0.891674154,0.043221486,3.649,0.00048039,0.00045024,0.028625815,0.104601585,0.224193543,0.196709178,-0.082123125,-0.0803184,-0.080189971,-0.07825661,-0.076215572,-0.073822761,-0.079649278,-0.073586736,-0.07413888,-0.075063568,-0.071859798,-0.067316087,0.7108,1.1151,2.7243,2.9828,4.7976,5.0206,0.24738,0.2484,0.24836,0.2556,0.25486
