R_mr,c_mr,theta0_mr,tw_mr,R_prop,c_prop,tw_prop,RPM_prop,span_wing,theta0_wing,AR_wing,l_rod,GW,Max_dBA
2.132,0.646,16.46516058,-3.99,4.153,0.391,-16.86,2101.61524,40.47342011,12.53719777,11.63770836,7.344803339,2775.978,75.855315
2.34,0.628,18.15840726,-2.28,4.196,0.312,-12.6,1966.061521,40.43587469,13.98367007,12.590503,8.577006376,3826.608,71.106258
2.157,0.638,22.93455208,-10.27,3.745,0.352,-12.28,2486.622041,40.83449878,11.43459076,13.26026657,7.34528563,2778.508,65.941103
2.302,0.695,15.08135522,-3.82,3.641,0.31,-16.85,2199.440939,35.76380876,13.67568658,13.58776975,7.545170028,3128.312,77.887244
2.182,0.636,14.37836848,-6.75,3.154,0.386,-12.66,2574.863217,39.24425551,14.30471453,12.26387896,6.699846747,2697.961,87.528863
2.066,0.53,18.33517709,-10.04,3.744,0.353,-14.96,2038.002681,42.52254652,11.53146132,12.72755137,9.156302914,2971.594,83.81297
2.02,0.548,14.09659922,-6.85,4.059,0.399,-14.06,2288.439943,41.20666056,13.8365784,13.24758279,8.970243854,2532.834,86.17583
2.002,0.752,18.65234174,-13.58,4.178,0.318,-14.98,2147.393515,40.46347,11.47228451,11.7537758,7.491023231,2489.673,89.397968
2.214,0.619,17.3932672,-7.12,3.503,0.418,-16.18,2149.217005,36.44504887,12.17562067,11.54074918,7.340612147,3112.2,79.084228
2.088,0.539,15.54157833,-9.6,4.2,0.304,-14.96,2087.218636,34.00602985,13.94962217,11.46585094,9.537159073,2429.585,92.446332
2.066,0.616,17.87135198,-10.5,3.85,0.301,-16.19,2532.361118,41.43546683,13.58704173,11.01725631,8.347434835,2465.834,83.243082
2.387,0.733,15.98143163,-7.56,4.017,0.341,-17.81,2301.330628,40.48327079,14.45537581,13.3867398,7.9646622,2540.196,72.960884
2.382,0.673,15.68381648,-5.88,4.186,0.42,-17.57,1962.07261,39.54320606,10.35042593,12.53330879,8.091752385,2966.428,75.089435
2.046,0.696,21.47390244,-0.75,3.82,0.388,-17.22,2393.684636,36.57783248,14.47673593,14.51229919,7.3818233,2373.184,61.990379
2.213,0.555,20.84726115,-2.9,4.186,0.371,-13.57,2296.566585,42.40205469,14.43132361,12.86443856,7.901369723,3128.852,64.742448
1.939,0.56,15.13828245,-6.07,3.382,0.402,-13.57,2093.100373,35.16201418,11.7201607,12.68504036,6.750921129,2695.859,92.176264
1.946,0.723,20.93470631,-3.2,4.094,0.315,-17.54,2277.47296,36.83302972,10.37179499,13.39416223,9.236313071,2536.99,68.91262
2.249,0.641,20.40189412,-6.91,4.06,0.367,-16.76,2175.920724,41.91782617,11.90434341,14.10267259,8.139608117,2893.79,65.493829
2.339,0.605,19.94174222,-8.97,3.733,0.409,-13.46,2613.491752,39.00273252,11.38300914,12.70487677,8.101900301,2559.197,63.788469
2.098,0.649,22.57695081,-3.7,4.168,0.386,-16.33,2128.111573,34.77832332,12.33953717,10.23983132,6.754964361,3241.418,67.15006
2.073,0.596,20.92202383,-1.92,4.12,0.302,-14.47,2287.495432,35.80959962,10.31011431,10.22740637,9.19335897,3123.376,66.926449
1.951,0.522,17.91231239,-11.77,4.107,0.392,-14.13,2210.995904,41.67725066,10.88636762,11.00733413,8.840956298,2496.193,80.986464
2.072,0.603,19.22224925,-14.58,3.862,0.358,-14.62,2214.29424,40.49388476,13.82462343,10.71850662,6.85218629,2546.669,88.004339
2.1,0.606,22.02669168,-14.25,3.926,0.298,-15.05,2199.654106,40.32664107,12.57395987,13.1705905,6.959985895,2580.283,75.962116
1.93,0.721,20.00912638,-5.52,3.79,0.435,-15.99,2448.734124,37.32570232,14.41382308,12.78466086,9.293531841,3148.159,78.844224
1.885,0.634,19.56234446,-12.69,3.721,0.414,-17.48,2225.126945,39.02682465,12.99872092,12.18119196,6.539284836,2584.638,84.149287
1.968,0.693,19.53907143,-4.01,3.74,0.4,-17.89,2511.250082,40.84309714,10.85907948,13.28526417,8.544763129,3180.583,79.003381
2.119,0.701,23.02628468,-14.74,3.44,0.361,-17.61,2473.354947,34.34153861,14.21909335,12.62139081,6.572071938,2572.086,72.031051
2.16,0.593,13.71410828,-0.82,3.17,0.399,-14.17,2591.377201,36.62273445,11.37706593,12.1204582,7.612922527,2878.73,79.167584
2.037,0.553,19.32636571,-14.82,3.843,0.42,-14.31,2231.896105,35.47972477,11.91749306,12.9593248,6.660338757,2331.554,86.517299
2.161,0.62,16.11160116,-11.36,3.541,0.421,-12.98,2249.164087,40.603703,11.73499937,12.25071663,9.56605564,2872.148,90.805081
1.941,0.685,20.62764989,-7.03,3.996,0.349,-17.06,2566.199538,41.04368192,14.49222732,13.49356302,7.406490587,3216.051,81.550964
2.099,0.748,22.17033656,-11.16,3.883,0.409,-17.44,2521.644521,36.69312666,10.20037583,10.66506109,9.387322332,2911.171,73.695602
2.354,0.543,17.2286377,-6.82,4.16,0.384,-13.01,2043.349526,36.88743249,10.24040831,10.99413224,8.656240309,2770.329,69.680013
1.822,0.651,21.66331772,-13.33,3.994,0.389,-14.77,2547.394566,38.86239719,13.06042133,10.89649441,8.037021745,3016.068,81.822414
2.087,0.717,22.56412088,-6.45,3.749,0.386,-15.01,2197.27765,37.55526921,13.01901702,10.99818157,6.511136903,3420.479,72.233422
2.109,0.751,17.75256123,-8.82,3.971,0.36,-12.5,2012.224497,34.7747326,14.03014716,10.41672888,8.532549113,3353.381,88.544244
1.897,0.748,14.58690315,-4.23,3.871,0.348,-16.11,2548.445738,41.08094666,14.0415166,12.57069817,7.845552275,3070.323,81.967421
2.095,0.704,18.51482924,-12.23,3.731,0.332,-17.05,2347.488638,33.3374092,13.19546024,13.53154333,6.551609348,2582.864,86.604211
2.175,0.686,20.52210895,-14.55,3.724,0.411,-17.09,2442.81232,37.78911833,14.27897826,11.29503102,7.99657107,2455.167,77.803272
2.069,0.572,17.36034655,-6.05,3.784,0.321,-13.73,2522.479076,41.06345854,9.957498838,13.43556267,6.65512752,2482.974,75.015702
1.892,0.636,21.23181683,-14.94,3.866,0.365,-14.66,2343.071675,40.86666564,10.42790725,13.21873618,6.77507966,2457.556,82.621521
1.989,0.656,20.19712223,-3.72,3.831,0.336,-12.93,2436.983428,42.97634314,12.8136775,14.33375387,7.260371969,3073.86,73.352321
2.089,0.69,19.59058074,-7.27,4.188,0.32,-15.45,2417.581197,41.81715348,10.22796815,14.60075542,8.83317006,2994.962,75.925175
2.212,0.624,21.848965,-10.91,3.294,0.434,-16.89,2455.691718,39.31048797,11.83436127,12.82818029,8.81168447,3270.113,74.671477
2.316,0.655,18.24372071,-1.4,3.702,0.412,-17.47,2365.223328,33.89233099,11.71139474,11.56624056,6.413600552,2848.989,63.634707
2.305,0.645,16.20930445,-7.52,3.678,0.309,-15.7,2409.228943,36.85662114,11.66024065,12.48458661,8.642224912,2624.832,75.882947
2.052,0.693,17.54122213,-12.9,4.057,0.362,-12.55,2385.888084,42.53821901,13.59040222,14.20692583,7.764396055,2423.822,87.780524
1.923,0.533,21.7296035,-2.84,3.877,0.332,-12.42,2323.734488,35.162939,11.83905476,12.00695488,6.486182046,3122.325,72.348359
1.862,0.54,17.43031842,-10.81,4.159,0.367,-12.96,2140.879179,41.00449665,13.07826965,12.95687653,6.711166975,2473.544,75.741103
2.208,0.516,23.40627865,-4.48,3.43,0.361,-15.79,2626.876454,39.32270873,10.92795422,12.99424244,9.479945019,3164.648,64.154191
2.047,0.714,20.90866066,-5.2,3.492,0.411,-16.86,2151.243781,40.69283531,11.51673156,14.60404684,7.243798254,3398.618,76.001113
2.377,0.663,22.22249025,-12.51,4.112,0.305,-15.67,2311.997269,36.93985905,12.6787212,14.86987432,7.582825591,2518.411,61.661403
1.925,0.731,21.70816634,-13.66,3.521,0.398,-12.81,2563.849315,40.7705251,9.997369669,14.20520902,8.669774903,2767.888,83.31036
2.227,0.575,23.20790825,-9.84,3.331,0.424,-17.64,2444.719052,35.01796372,13.3891633,10.66007772,8.545883512,3459.241,70.318835
1.919,0.554,21.21741025,-9.82,4.152,0.398,-16.17,2008.843516,37.08776082,13.42676681,13.98998862,9.274138038,3342.817,89.016108
2.081,0.649,19.99438494,-2.23,3.915,0.308,-17.29,2361.632319,38.29607533,12.98230076,11.88606545,8.745114088,3096.641,68.222558
2.221,0.61,16.11898404,-10.12,3.932,0.385,-12.82,2022.13534,36.07744117,14.51632906,13.27683116,8.314498854,2860.355,88.012811
2.185,0.641,20.09351865,-14.48,3.875,0.358,-17.44,2209.869187,35.6210377,12.18545744,12.08175772,7.095792226,2525.151,88.584858
2.146,0.66,19.8769653,-13.25,3.662,0.315,-17.17,2378.447675,40.7182568,10.21040126,13.56467281,9.386464629,2764.404,80.87031
1.953,0.595,23.7893473,-8.44,4.007,0.387,-14.83,2551.539358,40.42438287,10.00269977,11.22288722,9.490058606,3453.402,74.797849
2.232,0.608,23.43898729,-13.54,3.716,0.392,-15.82,2223.465422,32.96938524,14.39375213,13.64606302,8.324736523,3011.42,69.848813
2.181,0.645,20.15279337,-12.28,3.616,0.385,-12.63,2356.329285,38.2835132,11.7123464,14.01191176,7.370166197,2564.707,75.514898
1.967,0.648,22.72630604,-10.21,3.896,0.394,-12.8,2279.753374,43.13807555,12.97996903,12.01894456,8.54970119,3215.776,78.627946
2.072,0.522,22.79339961,-14.66,3.598,0.41,-13.76,2062.325812,36.14567192,10.61191015,10.71948128,8.846285128,2936.37,78.689195
2.098,0.52,23.51863265,-14.56,3.221,0.334,-16.83,2540.515777,40.59327482,12.102965,11.57588867,7.704545352,2875.336,75.662758
1.906,0.727,18.13954091,-3.85,4.079,0.425,-15.31,2526.165065,40.3010668,14.205691,12.37544643,7.330531397,3831.453,85.772869
2.07,0.607,21.99362827,-11.32,3.55,0.369,-13.1,2276.845087,39.38109645,10.17681544,10.33492002,7.007152758,3191.275,78.693482
2.2,0.73,15.73592371,-3.1,3.353,0.345,-13.03,2490.486743,42.11178861,9.984431154,13.90386898,7.046002691,3073.554,78.156643
1.822,0.733,18.13103069,-12.93,3.352,0.406,-16.87,2452.424747,42.00426169,13.58096723,10.29189193,6.53434459,2848.336,79.037913
1.883,0.726,17.75604064,-12.13,3.94,0.355,-15.74,2229.763543,34.39627936,13.15478334,10.58987972,8.366965439,2574.92,98.101208
2.157,0.733,23.01145913,-14.41,3.802,0.401,-17.23,2216.245983,34.11207445,13.32300651,11.04650841,8.019901114,2797.275,74.299281
1.958,0.74,18.12342269,-12.15,3.78,0.433,-13.8,2394.226516,42.64380304,14.62903437,13.07567773,8.00146807,2607.798,83.707541
2.036,0.637,20.83554151,-0.69,3.306,0.401,-13.23,2500.870139,39.07019137,11.91187188,14.49889754,6.440856539,3113.646,68.347535
2.155,0.721,19.52285914,-4.99,4.058,0.306,-15.85,2457.056556,36.92673187,14.59653182,12.25581943,6.838306591,2883.649,68.406339
1.934,0.579,17.7804915,-9.03,3.673,0.348,-17.75,2551.664182,40.47513795,10.36388726,10.08539385,8.675339344,2554.415,82.814355
2.088,0.697,17.08403379,-11.86,3.763,0.314,-15.84,2056.029828,41.85767002,12.28653795,11.71981219,7.646771019,2922.998,90.061389
2.368,0.708,16.32996313,-11.21,3.733,0.364,-16.66,2226.034568,33.54281715,12.88876561,12.32334486,6.579449123,2732.175,82.746947
2.261,0.704,19.47405786,-8.13,4.113,0.365,-16.16,2156.963121,34.00004057,10.0241862,13.32416217,6.732479096,2758.775,68.652292
2.077,0.615,14.38631329,-5.4,3.52,0.435,-14.86,2161.262045,40.34913199,12.40841973,13.57445594,8.224182957,2986.693,89.078201
2.003,0.573,16.27511241,-5.21,3.734,0.316,-13.15,2193.958783,40.23940401,10.41234457,14.74222235,7.342739352,2824.028,85.317939
2.108,0.588,22.48539902,-14.47,3.838,0.321,-17.14,2266.457139,37.48250995,13.18090456,10.58344219,7.638692583,2614.902,74.715382
1.964,0.601,22.90209089,-11.71,3.182,0.381,-13.82,2613.117927,41.13612055,10.97039612,10.58591174,6.438154622,2928.954,77.247125
2.151,0.553,17.26772418,-9.58,4.004,0.391,-14.15,2277.933374,39.16286795,13.21944715,10.44870999,7.522584288,2448.216,79.502774
2.141,0.637,20.27643511,-14.15,3.28,0.418,-12.73,2415.427077,37.16154281,13.24418069,14.19214788,7.977633117,2759.546,81.009044
2.383,0.611,15.80784743,-5.53,3.499,0.325,-13.93,2495.865767,43.00392384,10.65434105,10.89444821,7.897267341,2873.438,73.053081
2.245,0.515,13.88523835,-2.89,3.64,0.424,-13.63,2172.982226,35.72348674,13.83342701,12.69930916,7.506207879,2916.517,79.477584
2.047,0.703,19.16313209,-6.77,4.199,0.319,-17.87,1970.539228,37.21766261,9.997785551,11.11349401,6.941816907,3041.107,78.922614
2.214,0.723,19.70432412,-13.51,3.261,0.424,-13.6,2307.059685,37.52039933,14.13952937,10.90196961,6.435809221,3095.367,79.063908
2.355,0.645,14.27722065,-3.62,3.527,0.34,-12.43,2320.437225,34.40338791,11.31452812,14.7675016,7.105544768,2934.39,76.606376
2.271,0.583,17.40781266,-1.31,3.942,0.434,-12.96,2348.217037,33.58063712,12.06736522,12.0342823,7.126754748,2747.9,63.172509
2.372,0.648,19.8437476,-12.79,3.627,0.429,-12.07,2592.002918,38.5472647,13.71415606,14.25494862,6.905404019,2451.486,68.523126
1.869,0.568,18.62814404,-10.32,3.771,0.322,-12.06,2477.916701,39.63037226,14.46538375,13.8998565,8.687259332,2584.888,80.500076
1.876,0.648,14.88646432,-4.2,3.568,0.3,-17.2,2464.347776,41.68438321,12.97117121,12.93987253,6.431771092,2852.286,74.388198
2.349,0.665,22.18078059,-14.57,4.156,0.337,-14.36,2199.208581,33.92378487,12.28729306,13.72007493,7.973209157,2539.426,65.836485
2.166,0.617,19.64083354,-1.5,3.92,0.319,-16.15,2567.414189,39.7372059,14.34190627,11.84703694,7.177461076,3075.092,65.14731
2.119,0.746,13.72642654,-1.18,3.367,0.365,-12.78,2310.680307,42.22890656,10.0299502,14.55921862,8.755104698,3225.006,85.990207
2.394,0.742,17.84199936,-5.34,3.688,0.377,-17.09,2178.157495,40.8273613,11.33746563,10.14175928,9.51566113,3553.38,73.548917
1.848,0.678,18.46121375,-7.92,3.966,0.384,-15.75,2106.82403,38.90716863,10.6948547,11.95225569,9.155521571,3467.302,86.317704
2.352,0.598,17.38254748,-7.73,3.168,0.369,-17.5,2603.312798,37.67448374,14.25640557,11.52737645,6.973143638,2868.9,72.040479
2.074,0.532,17.35252872,-2.96,4.168,0.296,-13.91,2454.620782,37.23510142,10.32405804,14.40143319,7.631980094,2699.126,71.910717
2.233,0.714,15.7158193,-2.74,3.761,0.369,-14.59,2376.441362,42.23859019,14.41920994,14.48098118,8.3831775,2859.6,73.311974
2.206,0.744,17.60538701,-9.32,3.964,0.321,-13.12,2087.459145,35.07541758,10.57890611,10.5019398,9.174371079,2947.146,82.038565
2.032,0.632,17.36779793,-2.49,3.868,0.41,-13.13,2607.745966,40.64169975,12.82477514,12.71479895,8.569209118,3126.454,77.976958
1.98,0.601,17.57738085,-12.02,3.42,0.414,-15.81,2372.388601,35.07922311,13.88786321,10.55878976,8.107939058,2545.623,89.869831
1.898,0.647,22.77167822,-10.72,3.556,0.397,-17.52,2610.64422,35.94046698,10.80608523,12.42968101,6.75304066,2758.355,76.830341
2.086,0.668,18.73244436,-11.81,3.812,0.325,-17.32,2110.38882,38.81141089,12.62673946,11.45392946,7.173336247,2852.454,86.727234
2.324,0.582,20.36378012,-4.67,3.55,0.403,-17.22,2546.304615,41.62202789,11.86968616,12.12540066,9.075501535,2909.371,61.647385
1.973,0.525,21.09837869,-9.93,4.125,0.308,-14.62,2296.343215,40.38059258,14.10664955,13.91984052,9.056781405,2644.858,74.819839
2.014,0.703,22.05372928,-8.19,4.129,0.307,-16.31,2337.394202,41.02834377,13.21581833,10.85274763,8.30456408,3031.276,74.144552
2.136,0.51,19.94561465,-8.63,4.134,0.419,-12.82,2270.195903,41.69946245,14.30930757,13.44283524,6.857648797,2547.97,70.391873
2.166,0.522,21.52312741,-10.58,3.908,0.376,-16.37,2468.316752,34.61859167,11.44266605,11.19520967,7.744583783,2462.4,66.26758
2.19,0.631,21.09354335,-2.19,4.175,0.3,-17.39,2129.322596,39.97851392,10.4328851,11.02729717,7.312678931,3330.33,65.659999
2.168,0.585,19.28300457,-11.95,3.814,0.401,-13.65,2566.701184,39.24808572,11.86702814,14.50141605,6.506463958,2329.096,74.21919
2.053,0.68,21.05002613,-0.96,3.3,0.43,-12.63,2340.266108,37.56431494,10.69784347,12.59376188,6.794159616,2937.897,66.904233
2.181,0.702,21.48533955,-8.63,3.669,0.432,-17.75,2571.103119,39.96551274,13.95356469,12.62288993,9.040073167,2962.021,69.603997
2.229,0.691,22.36515929,-6.64,3.916,0.429,-15.58,1982.948199,42.57999525,12.04297209,14.41006064,6.59489879,3762.438,69.134632
2.244,0.736,18.89006279,-6.65,3.885,0.3,-12.49,2625.845581,34.71622987,14.34653312,10.15591854,8.939057777,2919.172,70.935267
1.961,0.729,21.01161056,-13.79,3.386,0.296,-15.44,2283.109345,39.10563433,10.30776332,14.02487865,8.583796164,2900.16,86.136293
2.115,0.6,15.35876467,-3.28,3.876,0.38,-16.3,2117.851799,35.73720879,11.9354275,10.57655682,8.653389077,3185.133,83.384681
2.105,0.572,23.53353223,-14.9,3.831,0.43,-15.75,2335.47869,39.89312421,10.99643888,12.60235969,7.736536914,2570.977,71.55053
2.266,0.658,14.85343421,-1.82,4.006,0.422,-12.03,2217.965429,39.72961296,10.26244673,12.88308839,6.40148125,2750.674,71.966338
2.24,0.728,15.53081166,-11.21,4.187,0.329,-14.31,2308.14363,42.91736247,11.12009777,11.17398229,8.570151494,2433.97,87.697298
2.338,0.632,13.80205746,-1.06,3.807,0.305,-13.42,2429.988022,35.56985749,12.43934884,11.34769998,8.186244795,2561.122,68.260926
1.923,0.71,21.51954917,-9.78,3.594,0.428,-15.45,2616.794409,38.05228964,14.60700774,12.00866266,9.051882388,3085.704,79.812261
2.128,0.635,16.98165406,-3.75,3.754,0.324,-12.82,2466.761527,32.88072569,13.97134827,11.2234131,9.118095311,2742.932,73.699092
2.205,0.676,17.10436601,-6.19,3.811,0.359,-16.39,2229.305847,34.0712166,12.07500365,13.43295382,7.337787055,2689.906,74.401106
1.86,0.645,14.4359532,-4.75,3.827,0.361,-14.4,2261.812204,38.14671826,13.28524468,11.08468206,7.126074965,2820.869,88.139024
2.064,0.651,19.97785668,-12.65,3.231,0.353,-13.22,2479.960531,41.03287464,14.10360691,12.73773061,9.105545804,3070.986,85.19688
1.989,0.715,14.86586813,-4.43,3.895,0.352,-13.16,2009.806211,39.03433,10.75216005,13.97917716,8.068185026,3093.862,89.992702
2.075,0.652,21.24422595,-13.05,4.131,0.346,-17.32,2206.202493,34.959381,13.55016309,13.21005,8.084539263,2490.207,76.705607
1.993,0.689,22.7398448,-11.14,4.073,0.302,-15.43,2144.911512,36.18499787,12.37674457,14.71531334,8.218217973,2911.154,76.335222
2.335,0.584,19.17456946,-1.79,3.958,0.399,-15.83,2517.669516,39.13797511,12.73846533,11.18750108,6.406437564,2940.88,63.562886
1.905,0.656,15.30341659,-4.68,3.553,0.338,-13.3,2377.587464,40.28279524,12.38108237,14.08315477,6.792451018,3066.629,86.513287
2.167,0.64,14.36754686,-9.11,4.049,0.369,-15.38,2264.821328,41.19943971,13.9048492,10.4231073,7.079747672,2389.881,89.680343
1.844,0.659,18.90915294,-14.49,3.772,0.335,-17.01,2052.62732,35.04327049,10.35352426,11.65654511,8.522343275,2672.025,91.070763
2.051,0.597,21.13684881,-11.99,3.467,0.306,-15,2583.143342,34.36880844,13.77393283,12.36416579,6.668850513,2499.987,75.507594
2.133,0.736,22.20079302,-4.28,3.889,0.391,-17.77,2301.107257,37.05690713,10.23786684,14.32224069,7.818895733,2676.43,61.909924
1.87,0.697,20.83303684,-2.97,4.026,0.428,-12.04,2531.631735,39.60885758,13.31029684,13.36212968,7.747479088,2939.299,76.997787
2.017,0.749,16.69493208,-9.04,3.84,0.425,-15.7,2434.128814,36.36880669,14.64140682,14.3119546,6.47721305,2442.186,86.035791
2.227,0.571,21.22315651,-10.36,3.404,0.399,-14.66,2222.888728,38.51710914,12.81804417,14.43157457,6.880796264,3141.511,72.14494
1.966,0.643,21.01470442,-11.46,3.643,0.298,-12.32,2523.66781,39.76010234,14.49682154,10.91185725,9.247600143,2759.271,78.382392
2.148,0.718,17.59235379,-10.88,3.718,0.317,-15.69,2508.096348,38.78830306,13.87353412,14.86496851,9.108634062,2475.83,82.031091
1.871,0.506,14.91082733,-1.19,3.789,0.311,-12.94,2392.576942,34.7271809,12.66125983,12.67388486,8.214085694,2883.791,88.159279
2.068,0.537,14.39865335,-2.15,4.019,0.301,-13.71,2260.129144,33.45560247,12.92373697,10.93324172,7.238152326,2452.173,77.630605
1.915,0.641,19.12171747,-7,4.118,0.321,-13.97,2416.958899,42.78772832,13.46302506,12.8379217,8.744092616,3042.249,81.3684
2.123,0.688,22.21161664,-0.17,4.188,0.435,-15.09,2028.500335,37.12720255,9.970591041,11.84277756,7.168793107,2768.96,77.824242
2.355,0.708,15.27447352,-8.47,4.003,0.385,-17.69,2279.27411,40.76469925,11.61078128,13.27105592,8.290427152,2522.364,79.195021
1.999,0.679,15.43921438,-9.43,4.142,0.424,-14.72,2118.556689,41.90536674,13.2996177,12.46245245,8.300862798,2622.79,88.485887
2.346,0.625,14.0123865,-7.24,3.974,0.351,-13.21,2052.17185,35.71409891,10.21541024,12.75735724,7.674378508,2641.601,82.674842
2.06,0.703,17.04251759,-0.37,3.977,0.428,-15.75,2144.051904,33.78561388,13.10144206,12.77444396,8.261460576,3146.777,75.901929
2.056,0.569,17.28867659,-9.43,3.464,0.368,-16.5,2139.955084,38.63033461,12.00464916,13.96097592,7.669191187,2975.614,89.856775
2.372,0.553,20.10722371,-14.7,4.05,0.417,-13.72,2075.197356,34.44621203,11.40114215,14.36468759,6.628932235,2419.549,70.897874
1.983,0.548,13.710181,-1.78,4.027,0.319,-17.24,2141.640903,43.10056875,11.03108806,14.62840263,9.100282879,2887.343,81.591738
2.013,0.559,19.89076676,-13.07,3.235,0.338,-16.15,2571.960757,33.58564909,14.08736738,10.77126825,8.771260332,2778.79,85.656197
2.012,0.62,22.28199114,-10.37,3.425,0.366,-13.64,2440.761555,35.58556764,13.14439687,10.80235556,8.119241225,3062.1,77.26484
1.872,0.671,22.12256578,-2.44,3.379,0.303,-14.16,2583.626184,36.27480766,10.91262372,10.82839631,9.170129077,2493.316,66.493861
2.24,0.719,19.76368118,-11.22,3.617,0.391,-14.53,2032.536926,38.48669784,10.53986131,13.98113566,7.435731641,2877.215,75.004096
2.011,0.544,14.44890254,-4.24,3.819,0.383,-16.28,2376.615605,33.9147955,12.23942273,13.90865343,7.164574287,2456.866,84.882538
2.007,0.598,20.87515235,-0.66,3.398,0.37,-12.86,2526.12263,37.70569379,9.982779499,11.63918109,8.845774657,3163.647,76.808391
1.984,0.526,23.2318762,-12.67,4.177,0.324,-14.41,2631.559596,39.55978394,12.73630042,10.39582205,7.02191056,3093.506,80.236652
2.29,0.637,16.12286368,-4.63,3.453,0.391,-16.21,2426.044922,41.64390932,11.98116381,13.79728075,6.867512768,2790.714,71.431972
1.889,0.618,17.2870198,-10,3.257,0.37,-17.8,2520.741128,35.6295618,12.53362826,10.30668884,8.103765893,2870.295,88.405501
1.979,0.666,18.75430276,-5.22,4.134,0.345,-15.17,2327.015511,36.08946013,11.84608859,11.11598026,6.468620106,2734.8,77.049685
2.236,0.647,20.72917528,-5.92,3.593,0.407,-12.22,2420.209904,39.85247589,14.08608164,11.49206808,7.659210509,2987.884,64.93137
2.274,0.527,14.3362658,-6.86,3.635,0.315,-12.65,2280.250694,37.94306235,10.1465173,11.94168679,8.817748293,2749.528,83.918088
2.129,0.597,13.91511781,-0.87,3.964,0.394,-14.25,2118.100946,39.29895168,11.80935692,11.85317865,6.68969869,2923.068,79.717336
2.06,0.63,14.16328209,-3.5,3.955,0.375,-12.19,1992.710913,37.19539234,14.28520331,13.99754006,9.259916986,3437.592,97.42343
2.196,0.592,17.03457122,-4.71,3.366,0.379,-13.93,2399.300016,39.98458125,13.16402692,12.60993131,8.081105695,3112.738,76.41052
2.153,0.512,16.84855022,-0.7,3.615,0.433,-13.63,2052.411332,41.35324334,12.01405183,14.823722,6.437284277,3580.978,72.942269
2.183,0.686,18.87504492,-9.4,3.344,0.297,-12.1,2531.823352,43.1981961,13.1403999,11.9126524,7.047042006,3099.684,79.841993
1.92,0.596,16.14548613,-6.61,3.255,0.381,-17.39,2461.617261,36.71004283,13.13110458,13.77194086,6.469522376,3031.128,90.419265
2.303,0.75,23.40916294,-9.96,3.61,0.434,-16,2017.530185,38.85597964,11.05927502,13.83543668,6.914910111,3747.192,68.963046
1.937,0.755,17.91799382,-7.69,3.346,0.403,-16.92,2549.778566,35.16932376,10.03944788,11.14764846,8.824442003,2880.787,86.792397
1.965,0.707,14.96996792,-5.26,3.238,0.355,-12.93,2636.130722,43.09500506,14.4849172,10.08402815,9.067303524,3117.884,77.869778
2.292,0.629,14.05150538,-4.17,3.647,0.326,-12.7,2553.439387,33.99454536,11.95521148,11.63113355,8.960112578,2481.831,75.429533
1.819,0.534,21.62223257,-14.75,3.999,0.339,-16.61,2615.165812,37.27492323,11.09746035,10.69943475,7.667003719,2744.911,80.54007
1.977,0.608,17.09895102,-5.73,4.071,0.33,-16.53,2400.14949,36.92089777,14.1761262,10.48800094,9.522081596,2738.743,84.352059
2.183,0.53,13.65213324,-3.25,3.965,0.327,-15.13,2578.735726,33.32216473,14.11705056,10.49634361,7.504340521,2566.904,79.914359
1.92,0.625,13.74450976,-2.83,3.8,0.315,-16.64,2435.402393,41.06015707,12.61883248,14.46699764,8.155018935,2679.331,82.927801
2.043,0.63,15.82176332,-11.13,3.713,0.427,-14.71,2464.538338,38.96079916,11.15948164,13.56058261,7.788000748,2309.966,92.347599
1.917,0.553,20.86429288,-14.32,4.015,0.371,-16.41,1991.771762,40.28409731,13.72459287,10.94422831,8.864898789,3044.382,83.286224
2.104,0.667,14.42253299,-8.62,3.363,0.354,-16.04,2452.0851,34.02903454,13.41626598,11.51733678,8.974989949,2843.665,100.697499
2.123,0.658,21.15352103,-13.72,3.703,0.42,-13.53,2566.030831,41.5253898,10.06656021,14.04051052,8.298330018,2682.485,78.199095
1.825,0.701,15.22028675,-5.77,3.452,0.408,-16.61,2508.673289,37.14477395,11.08812159,14.50530443,8.883862632,2921.781,90.038267
2.375,0.716,15.34445926,-0.32,3.37,0.329,-15.77,2487.359804,39.33814965,14.29669673,14.27284209,8.191943752,3706.448,73.670266
2.063,0.739,16.70134946,-8.33,3.584,0.433,-12.75,2410.16267,39.23163547,14.2158417,14.08191609,8.853694911,2705.126,85.847558
2.251,0.743,21.13305318,-3.48,3.998,0.34,-17.93,2235.538133,38.44167148,12.92137995,14.04109939,7.814737775,2957.781,62.766435
2.048,0.707,20.85426306,-7.23,4.077,0.301,-15.13,2359.016452,33.63925532,12.20856102,10.92805111,8.716544458,2969.956,74.094298
2.016,0.557,23.45798718,-10.19,3.373,0.418,-17.87,2560.563584,36.95647432,13.37595659,13.12427185,8.761749621,3306.913,76.344345
1.842,0.516,17.99030322,-8.97,4.126,0.362,-14.03,2031.663164,35.95252475,12.83643748,10.63892414,8.187009687,2781.547,85.380602
2.379,0.576,21.93018819,-12.66,3.456,0.401,-15.48,2565.679646,43.18879944,10.44384108,13.74106354,8.625332198,2604.872,63.252838
2.354,0.655,17.6613371,-13.41,3.699,0.404,-12.43,2328.785817,35.89869082,11.58582816,12.33440267,9.318354414,2495.837,79.972792
